ATENDIMENTO_ANO;ATENDIMENTO_BAIRRO_NOME;EQUIPAMENTO_URBANO_NOME;FLAG_EQUIPAMENTO_URBANO;FLAG_FLAGRANTE;LOGRADOURO_NOME;NATUREZA1_DEFESA_CIVIL;NATUREZA1_DESCRICAO;NATUREZA2_DEFESA_CIVIL;NATUREZA2_DESCRICAO;NATUREZA3_DEFESA_CIVIL;NATUREZA3_DESCRICAO;NATUREZA4_DEFESA_CIVIL;NATUREZA4_DESCRICAO;NATUREZA5_DEFESA_CIVIL;NATUREZA5_DESCRICAO;SUBCATEGORIA1_DESCRICAO;SUBCATEGORIA2_DESCRICAO;SUBCATEGORIA3_DESCRICAO;SUBCATEGORIA4_DESCRICAO;SUBCATEGORIA5_DESCRICAO;OCORRENCIA_ANO;OCORRENCIA_CODIGO;OCORRENCIA_DATA;OCORRENCIA_DIA_SEMANA;OCORRENCIA_HORA;OCORRENCIA_MES;OPERACAO_DESCRICAO;ORIGEM_CHAMADO_DESCRICAO;REGIONAL_FATO_NOME;SECRETARIA_NOME;SECRETARIA_SIGLA;SERVICO_NOME;SITUACAO_EQUIPE_DESCRICAO;NUMERO_PROTOCOLO_156
2009;BOQUEIRĂO;;NĂO;NĂO;PROFESSOR THEODÓCIO JORGE ATHERINO;1;Alagamento;;;;;;;;;;;;;;2009;79;2009-01-02 16:51:00.000;SEXTA;16:51:00;1;;156;BOQUEIRĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;PTC (Transporte Coletivo);;
2009;BOQUEIRĂO;;NĂO;NĂO;DOUTOR BLEY ZORNIG;1;Alagamento;;;;;;;;;;;;;;2009;80;2009-01-02 16:51:00.000;SEXTA;16:51:00;1;;156;BOQUEIRĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;ALTO BOQUEIRĂO;;NĂO;NĂO;LARANJEIRAS DO SUL;1;Alagamento;;;;;;;;;;;;;;2009;81;2009-01-02 16:51:00.000;SEXTA;16:51:00;1;;156;BOQUEIRĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CIDADE INDUSTRIAL;;NĂO;NĂO;ALVARES DE AZEVEDO;1;Alagamento;;;;;;;;;;;;;;2009;82;2009-01-02 16:51:00.000;SEXTA;16:51:00;1;;156;CIC;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CIDADE INDUSTRIAL;;NĂO;NĂO;JOSÉ BATISTA DOS SANTOS;1;Alagamento;;;;;;;;;;;;;;2009;83;2009-01-02 16:51:00.000;SEXTA;16:51:00;1;;156;CIC;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;TATUQUARA;;NĂO;NĂO;Das Torres;1;Alagamento;;;;;;;;;;;;;;2009;84;2009-01-02 17:15:00.000;SEXTA;17:15:00;1;;199;PINHEIRINHO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;BOQUEIRĂO;;NĂO;NĂO;LARANJEIRAS DO SUL;1;Alagamento;;;;;;;;;;;;;;2009;85;2009-01-02 17:00:00.000;SEXTA;17:00:00;1;;153;BOQUEIRĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CASCATINHA;;NĂO;NĂO;MANOEL RIBAS;1;Alagamento;;;;;;;;;;;;;;2009;86;2009-01-02 16:51:00.000;SEXTA;16:51:00;1;;156;SANTA FELICIDADE;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CENTRO;;NĂO;NĂO;COMENDADOR ARAÚJO;1;Alagamento;;;;;;;;;;;;;;2009;87;2009-01-02 16:51:00.000;SEXTA;16:51:00;1;;156;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;REBOUÇAS;;NĂO;NĂO;ANTONIO VIEIRA BORGES;1;Alagamento;;;;;;;;;;;;;;2009;88;2009-01-02 16:51:00.000;SEXTA;16:51:00;1;;156;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CIDADE INDUSTRIAL;;NĂO;NĂO;REINALDO STROBEL;1;Alagamento;;;;;;;;;;;;;;2009;89;2009-01-02 16:51:00.000;SEXTA;16:51:00;1;;156;CIC;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CAPĂO DA IMBUIA;;NĂO;NĂO;PASTOR MANOEL VIRGÍNIO DE SOUZA;1;Alagamento;;;;;;;;;;;;;;2009;90;2009-01-02 17:20:00.000;SEXTA;17:20:00;1;;199;CAJURU;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CIDADE INDUSTRIAL;;NĂO;NĂO;SETEMBRINO PORTELLA NETO;1;Alagamento;;;;;;;;;;;;;;2009;91;2009-01-02 16:51:00.000;SEXTA;16:51:00;1;;156;CIC;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;PRADO VELHO;;NĂO;NĂO;GUABIROTUBA;1;Alagamento;;;;;;;;;;;;;;2009;92;2009-01-02 16:51:00.000;SEXTA;16:51:00;1;;156;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CAMPO COMPRIDO;;NĂO;NĂO;ROGERIO PEREIRA DE CAMARGO;1;Alagamento;;;;;;;;;;;;;;2009;93;2009-01-02 16:51:00.000;SEXTA;16:51:00;1;;156;SANTA FELICIDADE;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CAPĂO DA IMBUIA;;NĂO;NĂO;ENGENHEIRO ALBERTO MONTEIRO DE CARVALHO;1;Alagamento;;;;;;;;;;;;;;2009;94;2009-01-02 16:51:00.000;SEXTA;16:51:00;1;;156;CAJURU;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;BOA VISTA;;NĂO;NĂO;BRIGADEIRO ARTHUR CARLOS PERALTA;1;Alagamento;;;;;;;;;;;;;;2009;95;2009-01-02 16:51:00.000;SEXTA;16:51:00;1;;156;BOA VISTA;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;REBOUÇAS;;NĂO;NĂO;MARECHAL FLORIANO PEIXOTO;1;Alagamento;;;;;;;;;;;;;;2009;96;2009-01-02 16:51:00.000;SEXTA;16:51:00;1;;156;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;FAZENDINHA;;NĂO;NĂO;PINHEIRO MACHADO;1;Alagamento;;;;;;;;;;;;;;2009;97;2009-01-02 16:51:00.000;SEXTA;16:51:00;1;;156;PORTĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;TATUQUARA;;NĂO;NĂO;ELIAS CASSEB;1;Alagamento;;;;;;;;;;;;;;2009;98;2009-01-02 17:50:00.000;SEXTA;17:50:00;1;;199;PINHEIRINHO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;PINHEIRINHO;;NĂO;NĂO;ELIAS CASSEB;1;Alagamento;;;;;;;;;;;;;;2009;99;2009-01-02 17:50:00.000;SEXTA;17:50:00;1;;199;PINHEIRINHO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;BOQUEIRĂO;;NĂO;NĂO;HIATO SHIMORI;1;Alagamento;;;;;;;;;;;;;;2009;100;2009-01-03 18:20:00.000;SÁBADO;18:20:00;1;;CIOSP (190);BOQUEIRĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;REBOUÇAS;;NĂO;NĂO;SILVA JARDIM;1;Queda de árvore;;;;;;;;;;;;;;2009;101;2009-01-03 18:31:00.000;SÁBADO;18:31:00;1;;199;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;PORTĂO;;NĂO;NĂO;ARTHUR MARTINS FRANCO;1;Alagamento;;;;;;;;;;;;;;2009;102;2009-01-03 18:18:00.000;SÁBADO;18:18:00;1;;156;PORTĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CIDADE INDUSTRIAL;;NĂO;NĂO;JOĂO BATISTA DOS SANTOS;1;Alagamento;;;;;;;;;;;;;;2009;103;2009-01-03 18:18:00.000;SÁBADO;18:18:00;1;;156;CIC;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CIDADE INDUSTRIAL;;NĂO;NĂO;GARUVA;1;Bueiro entupido;;;;;;;;;;;;;;2009;104;2009-01-03 17:40:00.000;SÁBADO;17:40:00;1;;À VIATURA;CIC;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CAPĂO DA IMBUIA;;NĂO;NĂO;CORONEL PEDRO SCHERER SOBRINHO;1;Alagamento;;;;;;;;;;;;;;2009;105;2009-01-03 18:18:00.000;SÁBADO;18:18:00;1;;156;CAJURU;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;BARREIRINHA;;NĂO;NĂO;ASSIS BRASIL;1;Alagamento;;;;;;;;;;;;;;2009;106;2009-01-05 17:07:00.000;SEGUNDA;17:07:00;1;;156;BOA VISTA;SECRETARIA MUNICIPAL DE ADMINISTRAÇĂO E DE GESTĂO DE PESSOAL;SMAP;NORMAL;;
2009;CIDADE INDUSTRIAL;;NĂO;NĂO;BEATO PEDRO DONDERS;1;Alagamento;;;;;;;;;;;;;;2009;107;2009-01-03 18:40:00.000;SÁBADO;18:40:00;1;;156;CIC;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;JARDIM BOTÂNICO;;NĂO;NĂO;SĂO BENTO;1;Alagamento;;;;;;;;;;;;;;2009;108;2009-01-03 18:20:00.000;SÁBADO;18:20:00;1;;156;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;UBERABA;;NĂO;NĂO;MÁRIO BUENO SOBRINHO;1;Alagamento;;;;;;;;;;;;;;2009;109;2009-01-03 18:18:00.000;SÁBADO;18:18:00;1;;156;CAJURU;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CENTRO;;NĂO;NĂO;VICENTE MACHADO;1;Alagamento;;;;;;;;;;;;;;2009;110;2009-01-03 18:27:00.000;SÁBADO;18:27:00;1;;156;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CIDADE INDUSTRIAL;;NĂO;NĂO;ARISTIDES TISSOT;1;Alagamento;;;;;;;;;;;;;;2009;111;2009-01-03 18:33:00.000;SÁBADO;18:33:00;1;;156;CIC;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CIDADE INDUSTRIAL;;NĂO;NĂO;HERCULANO DE ARAUJO FILHO;1;Alagamento;;;;;;;;;;;;;;2009;112;2009-01-03 18:41:00.000;SÁBADO;18:41:00;1;;156;CIC;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;UBERABA;;NĂO;NĂO;SILVIO DA MAIA MOREIRA;1;Alagamento;;;;;;;;;;;;;;2009;113;2009-01-03 18:42:00.000;SÁBADO;18:42:00;1;;156;CAJURU;SECRETARIA MUNICIPAL DA EDUCAÇĂO;SME;NORMAL;;
2009;PINHEIRINHO;;NĂO;NĂO;ALTON TCHEKOW;1;Alagamento;;;;;;;;;;;;;;2009;114;2009-01-03 18:18:00.000;SÁBADO;18:18:00;1;;IMEDIATA;PINHEIRINHO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;UBERABA;LICEU DE OFÍCIOS UBERABA;SIM;NĂO; OLINDO CAETANI;0;Alarmes;;;;;;;;;Disparo de Alarme (violaçăo);;;;;2009;115;2009-01-02 18:41:00.000;SEXTA;18:41:00;1;;SIGA;CAJURU;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;ORLEANS;;NĂO;NĂO;CURITIBA PONTA GROSSA BR-277;0;Alarmes;;;;;;;;;Disparo de Alarme (violaçăo);;;;;2009;116;2009-01-02 18:45:00.000;SEXTA;18:45:00;1;;SIGA;SANTA FELICIDADE;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;TATUQUARA;;NĂO;NĂO;QUADRA 10;0;Alarmes;;;;;;;;;Disparo de Alarme (violaçăo);;;;;2009;117;2009-01-02 18:55:00.000;SEXTA;18:55:00;1;;SIGA;PINHEIRINHO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;SIGA;;
2009;SÍTIO CERCADO;;NĂO;NĂO;LEOCÁDIO MOSKALEVISKI LACERDA;1;Alagamento;;;;;;;;;;;;;;2009;118;2009-01-03 19:00:00.000;SÁBADO;19:00:00;1;;CIOSP (190);BAIRRO NOVO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;UBERABA;;NĂO;NĂO;TENENTE CORONEL BENJAMIN LAGE;1;Alagamento;;;;;;;;;;;;;;2009;119;2009-01-03 19:02:00.000;SÁBADO;19:02:00;1;;CIOSP (190);CAJURU;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;BUTIATUVINHA;;NĂO;NĂO;DOUTOR BLEY ZORNIG;1;Alagamento;1;Bueiro entupido;;;;;;;;;;;;2009;120;2009-01-03 18:18:00.000;SÁBADO;18:18:00;1;;199;SANTA FELICIDADE;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CIDADE INDUSTRIAL;TERMINAL CIC;SIM;NĂO; LÉA MOREIRA DE SOUZA MOURA;0;Uso indevido do cartăo transporte;;;;;;;;;;;;;;2009;121;2009-01-02 19:15:00.000;SEXTA;19:15:00;1;;153;CIC;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;SANTA CÂNDIDA;;NĂO;NĂO;CABRAL;1;Alagamento;1;Bueiro entupido;;;;;;;;;;;;2009;122;2009-01-03 19:26:00.000;SÁBADO;19:26:00;1;;156;BOA VISTA;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;BOA VISTA;;NĂO;NĂO;NICOLAU SALOMĂO;1;Alagamento;;;;;;;;;;;;;;2009;123;2009-01-03 19:26:00.000;SÁBADO;19:26:00;1;;156;BOA VISTA;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;PILARZINHO;;NĂO;NĂO;AUGUSTO BASSO;1;Alagamento;;;;;;;;;;;;;;2009;124;2009-01-03 19:28:00.000;SÁBADO;19:28:00;1;;156;BOA VISTA;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CAMPINA DO SIQUEIRA;;NĂO;NĂO;DEPUTADO HEITOR ALENCAR FURTADO;1;Alagamento;;;;;;;;;;;;;;2009;125;2009-01-03 19:40:00.000;SÁBADO;19:40:00;1;;156;SANTA FELICIDADE;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;PINHEIRINHO;;NĂO;NĂO;JUAREZ TÁVORA;1;Alagamento;;;;;;;;;;;;;;2009;126;2009-01-03 19:40:00.000;SÁBADO;19:40:00;1;;156;PINHEIRINHO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CIDADE INDUSTRIAL;;NĂO;NĂO;SETEMBRINO PORTELLA NETO;1;Alagamento;;;;;;;;;;;;;;2009;127;2009-01-03 19:38:00.000;SÁBADO;19:38:00;1;;156;CIC;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;SANTA CÂNDIDA;;NĂO;NĂO;JOĂO MEQUETTI;1;Desabamento;;;;;;;;;;;;;;2009;128;2009-01-03 20:20:00.000;SÁBADO;20:20:00;1;;CIOSP (190);BOA VISTA;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;BOQUEIRĂO;;NĂO;NĂO;DOUTOR BLEY ZORNIG;1;Alagamento;;;;;;;;;;;;;;2009;129;2009-01-03 20:37:00.000;SÁBADO;20:37:00;1;;156;BOQUEIRĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CIDADE INDUSTRIAL;;NĂO;NĂO;SETEMBRINO PORTELLA NETO;1;Alagamento;;;;;;;;;;;;;;2009;130;2009-01-03 21:12:00.000;SÁBADO;21:12:00;1;;156;CIC;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CIDADE INDUSTRIAL;;NĂO;NĂO;CIRO DE CASTRO;1;Alagamento;;;;;;;;;;;;;;2009;131;2009-01-03 21:25:00.000;SÁBADO;21:25:00;1;;156;CIC;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CIDADE INDUSTRIAL;;NĂO;NĂO;PROFESSOR ROMĂO WACHOWICZ;1;Alagamento;;;;;;;;;;;;;;2009;132;2009-01-03 20:04:00.000;SÁBADO;20:04:00;1;;156;CIC;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CIDADE INDUSTRIAL;ESCOLA MUNICIPAL SĂO MIGUEL;SIM;NĂO;ANTONIO REINALDO ZANON;0;Invasăo;;;;;;;;;Invasăo de equipamento/patrimônio público;;;;;2009;133;2009-01-02 21:10:00.000;SEXTA;21:10:00;1;;153;CIC;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;BOA VISTA;;NĂO;NĂO;CARLOTA STRAUBE DE ARAÚJO;0;Invasăo;;;;;;;;;Invasăo de equipamento/patrimônio público;;;;;2009;134;2009-01-02 21:11:00.000;SEXTA;21:11:00;1;;156;BOA VISTA;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CAJURU;CENTRO MUNICIPAL DE EDUCAÇĂO INFANTIL CONJUNTO MERCÚRIO;SIM;NĂO; LADISLAU MIKOSZ;0;Dano;;;;;;;;;Vandalismo;;;;;2009;135;2009-01-02 21:25:00.000;SEXTA;21:25:00;1;;AOS GMS;CAJURU;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;SÍTIO CERCADO;;NĂO;NĂO;HUSSEIN IBRAHIM OMAIRY;0;Alarmes;;;;;;;;;Disparo de Alarme (violaçăo);;;;;2009;136;2009-01-02 22:00:00.000;SEXTA;22:00:00;1;;SIGA;BAIRRO NOVO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;SIGA;;
2009;CAMPO COMPRIDO;;NĂO;NĂO;JORGE ADIR NEPOMOCENO;0;Dano;;;;;;;;;Vandalismo;;;;;2009;137;2009-01-02 21:45:00.000;SEXTA;21:45:00;1;;153;SANTA FELICIDADE;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;PINHEIRINHO;;NĂO;NĂO;DA ORDEM;0;Animais;;;;;;;;;Căo solto em via pública;;;;;2009;138;2009-01-02 22:55:00.000;SEXTA;22:55:00;1;;153;PINHEIRINHO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CAPĂO RASO;TERMINAL PINHEIRINHO;SIM;NĂO; WINSTON CHURCHILL;0;Apoio;;;;;;;;;Apoio ao cidadăo - PRESTAÇĂO DE SOCORRO/SALVAMENTO;;;;;2009;139;2009-01-02 23:15:00.000;SEXTA;23:15:00;1;;153;PINHEIRINHO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CIDADE INDUSTRIAL;LICEU DE OFICÍOS - ITATIAIA;SIM;NĂO; CIDADE DE LAGUNA;0;Alarmes;;;;;;;;;Disparo de Alarme (violaçăo);;;;;2009;140;2009-01-02 23:25:00.000;SEXTA;23:25:00;1;;SIGA;CIC;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CIDADE INDUSTRIAL;;NĂO;NĂO;LAURO DA SILVA;0;Animais;;;;;;;;;Căo solto em via pública;;;;;2009;141;2009-01-02 23:45:00.000;SEXTA;23:45:00;1;;153;CIC;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;SACAF;;
2009;SANTA FELICIDADE;;NĂO;NĂO;CURITIBA PONTA GROSSA BR-277;0;Alarmes;;;;;;;;;Disparo de Alarme (violaçăo);;;;;2009;142;2009-01-02 23:55:00.000;SEXTA;23:55:00;1;;SIGA;SANTA FELICIDADE;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;SIGA;;
2009;CAMPO COMPRIDO;;NĂO;NĂO;CERRO AZUL;0;Perturbaçăo do sossego;;;;;;;;;;;;;;2009;143;2009-01-03 00:18:00.000;SÁBADO;00:18:00;1;;CIOSP (190);SANTA FELICIDADE;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;SÍTIO CERCADO;;NĂO;NĂO;RICARDO GASPARIAN MACHADO;0;Roubo;;;;;;;;;Transporte Coletivo;;;;;2009;144;2009-01-02 23:35:00.000;SEXTA;23:35:00;1;;IMEDIATA;BAIRRO NOVO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;PORTĂO;;NĂO;NĂO;MANOEL GUSTAVO SCHIER;0;Perturbaçăo do sossego;;;;;;;;;;;;;;2009;145;2009-01-03 01:21:00.000;SÁBADO;01:21:00;1;;CIOSP (190);PORTĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;NOVO MUNDO;;NĂO;NĂO;ROMANO BERTAGNOLI;0;Perturbaçăo do sossego;;;;;;;;;;;;;;2009;146;2009-01-03 01:30:00.000;SÁBADO;01:30:00;1;;CIOSP (190);PORTĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;FAZENDINHA;RUA DA CIDADANIA FAZENDINHA-PORTĂO;SIM;NĂO; CARLOS KLEMTZ;0;Apoio;;;;;;;;;Apoio ao cidadăo - ORIENTAÇĂO;;;;;2009;147;2009-01-03 00:30:00.000;SÁBADO;00:30:00;1;;IMEDIATA;PORTĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;PINHEIRINHO;;NĂO;NĂO;ORESTES CODEGA;0;Perturbaçăo do sossego;;;;;;;;;;;;;;2009;148;2009-01-03 01:45:00.000;SÁBADO;01:45:00;1;;CIOSP (190);PINHEIRINHO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CIDADE INDUSTRIAL;;NĂO;NĂO;SIGISMUNDO GRADOWSKI;0;Perturbaçăo do sossego;;;;;;;;;;;;;;2009;149;2009-01-03 01:55:00.000;SÁBADO;01:55:00;1;;CIOSP (190);CIC;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;TATUQUARA;;NĂO;NĂO;BISPO SĂO FÉLIX;0;Perturbaçăo do sossego;;;;;;;;;;;;;;2009;150;2009-01-03 02:50:00.000;SÁBADO;02:50:00;1;;CIOSP (190);PINHEIRINHO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;UBERABA;ESCOLA MUNICIPAL RACHEL MADER GONÇALVES;SIM;NĂO; GUILHERME WALTER LOWRY;0;Invasăo;;;;;;;;;Invasăo de equipamento/patrimônio público;;;;;2009;151;2009-01-03 03:20:00.000;SÁBADO;03:20:00;1;;G5;CAJURU;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;ÁGUA VERDE;CATI ÁGUA VERDE;SIM;NĂO;GUY DE MAUPASSANT;0;Alarmes;;;;;;;;;Disparo de Alarme (violaçăo);;;;;2009;152;2009-01-03 03:46:00.000;SÁBADO;03:46:00;1;;SIGA;PORTĂO;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CENTRO;;NĂO;NĂO;PREFEITO JOĂO MOREIRA GARCEZ;0;Atitude suspeita;;;;;;;;;;;;;;2009;153;2009-01-03 08:20:00.000;SÁBADO;08:20:00;1;;IMEDIATA;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;SĂO FRANCISCO;;NĂO;NĂO;NESTOR DE CASTRO;0;Apoio;;;;;;;;;Apoio ao cidadăo - PRESTAÇĂO DE SOCORRO/SALVAMENTO;;;;;2009;154;2009-01-03 08:40:00.000;SÁBADO;08:40:00;1;;IMEDIATA;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;SANTA FELICIDADE;;NĂO;NĂO;ANTONIO ESCORSIN;1;Erosăo;;;;;;;;;;;;;;2009;155;2009-01-03 08:43:00.000;SÁBADO;08:43:00;1;;156;SANTA FELICIDADE;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;BATEL;;NĂO;NĂO;DOUTOR CARLOS DE CARVALHO;0;Trânsito;;;;;;;;;Acidente de trânsito;;;;;2009;156;2009-01-03 08:55:00.000;SÁBADO;08:55:00;1;;153;MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;CENTRO CÍVICO;;NĂO;NĂO;DA GLÓRIA;0;Animais;;;;;;;;;Căo solto em via pública;;;;;2009;157;2009-01-03 09:47:00.000;SÁBADO;09:47:00;1;;CIOSP (190);MATRIZ;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
2009;SANTA FELICIDADE;;NĂO;NĂO;CURITIBA PONTA GROSSA BR-277;0;Alarmes;;;;;;;;;Disparo de Alarme (violaçăo);;;;;2009;158;2009-01-03 10:00:00.000;SÁBADO;10:00:00;1;;SIGA;SANTA FELICIDADE;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;SIGA;;
2009;CIDADE INDUSTRIAL;;NĂO;NĂO;ARISTIDES TISSOT;1;Erosăo;;;;;;;;;;;;;;2009;159;2009-01-03 10:00:00.000;SÁBADO;10:00:00;1;;156;CIC;SECRETARIA MUNICIPAL DE DEFESA SOCIAL E TRANSITO;SMDT;NORMAL;;
